timestamp,open,high,low,close,volume,date
1772395200000,1.832,1.832,1.832,1.832,0.0,2026-03-01 20:00:00
1772395500000,1.801,1.801,1.801,1.801,27.7,2026-03-01 20:05:00
1772395800000,1.771,1.771,1.771,1.771,56.53,2026-03-01 20:10:00
1772396100000,1.769,1.769,1.769,1.769,16.59,2026-03-01 20:15:00
1772396400000,1.769,1.769,1.769,1.769,0.0,2026-03-01 20:20:00
1772396700000,1.769,1.769,1.769,1.769,0.0,2026-03-01 20:25:00
1772397000000,1.769,1.769,1.769,1.769,0.0,2026-03-01 20:30:00
1772397300000,1.769,1.769,1.769,1.769,0.0,2026-03-01 20:35:00
1772397600000,1.769,1.769,1.769,1.769,0.0,2026-03-01 20:40:00
1772397900000,1.769,1.769,1.769,1.769,0.0,2026-03-01 20:45:00
1772398200000,1.769,1.769,1.769,1.769,0.0,2026-03-01 20:50:00
1772398500000,1.769,1.769,1.769,1.769,0.0,2026-03-01 20:55:00
1772398800000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:00:00
1772399100000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:05:00
1772399400000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:10:00
1772399700000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:15:00
1772400000000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:20:00
1772400300000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:25:00
1772400600000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:30:00
1772400900000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:35:00
1772401200000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:40:00
1772401500000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:45:00
1772401800000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:50:00
1772402100000,1.769,1.769,1.769,1.769,0.0,2026-03-01 21:55:00
1772402400000,1.769,1.769,1.769,1.769,0.0,2026-03-01 22:00:00
1772402700000,1.769,1.769,1.769,1.769,0.0,2026-03-01 22:05:00
1772403000000,1.806,1.806,1.802,1.802,41.7,2026-03-01 22:10:00
1772403300000,1.802,1.802,1.802,1.802,0.0,2026-03-01 22:15:00
1772403600000,1.802,1.802,1.802,1.802,0.0,2026-03-01 22:20:00
1772403900000,1.802,1.802,1.802,1.802,0.0,2026-03-01 22:25:00
1772404200000,1.802,1.802,1.802,1.802,0.0,2026-03-01 22:30:00
1772404500000,1.802,1.802,1.802,1.802,0.0,2026-03-01 22:35:00
1772404800000,1.802,1.802,1.802,1.802,0.0,2026-03-01 22:40:00
1772405100000,1.802,1.802,1.802,1.802,0.0,2026-03-01 22:45:00
1772405400000,1.802,1.802,1.802,1.802,0.0,2026-03-01 22:50:00
1772405700000,1.8,1.8,1.8,1.8,150.0,2026-03-01 22:55:00
1772406000000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:00:00
1772406300000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:05:00
1772406600000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:10:00
1772406900000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:15:00
1772407200000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:20:00
1772407500000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:25:00
1772407800000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:30:00
1772408100000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:35:00
1772408400000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:40:00
1772408700000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:45:00
1772409000000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:50:00
1772409300000,1.8,1.8,1.8,1.8,0.0,2026-03-01 23:55:00
1772409600000,1.8,1.8,1.8,1.8,6.0,2026-03-02 00:00:00
1772409900000,1.8,1.8,1.8,1.8,0.0,2026-03-02 00:05:00
1772410200000,1.8,1.8,1.8,1.8,0.0,2026-03-02 00:10:00
1772410500000,1.813,1.813,1.813,1.813,1.24,2026-03-02 00:15:00
1772410800000,1.813,1.82,1.813,1.813,19.54,2026-03-02 00:20:00
1772411100000,1.799,1.81,1.775,1.8,16.1,2026-03-02 00:25:00
1772411400000,1.801,1.81,1.801,1.81,30.63,2026-03-02 00:30:00
1772411700000,1.809,1.81,1.809,1.81,6.52,2026-03-02 00:35:00
1772412000000,1.81,1.81,1.81,1.81,24.19,2026-03-02 00:40:00
1772412300000,1.816,1.83,1.813,1.827,12.28,2026-03-02 00:45:00
1772412600000,1.824,1.824,1.824,1.824,2.94,2026-03-02 00:50:00
1772412900000,1.826,1.826,1.825,1.825,27.64,2026-03-02 00:55:00
1772413200000,1.826,1.831,1.825,1.831,11.93,2026-03-02 01:00:00
1772413500000,1.826,1.826,1.825,1.825,6.48,2026-03-02 01:05:00
1772413800000,1.831,1.831,1.831,1.831,2.4,2026-03-02 01:10:00
1772414100000,1.831,1.831,1.831,1.831,0.0,2026-03-02 01:15:00
1772414400000,1.831,1.831,1.831,1.831,0.0,2026-03-02 01:20:00
1772414700000,1.831,1.831,1.831,1.831,0.0,2026-03-02 01:25:00
1772415000000,1.831,1.831,1.831,1.831,0.0,2026-03-02 01:30:00
1772415300000,1.831,1.831,1.831,1.831,0.0,2026-03-02 01:35:00
1772415600000,1.831,1.831,1.831,1.831,0.0,2026-03-02 01:40:00
1772415900000,1.83,1.83,1.83,1.83,8.19,2026-03-02 01:45:00
1772416200000,1.826,1.826,1.826,1.826,5.47,2026-03-02 01:50:00
1772416500000,1.826,1.826,1.826,1.826,0.0,2026-03-02 01:55:00
1772416800000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:00:00
1772417100000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:05:00
1772417400000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:10:00
1772417700000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:15:00
1772418000000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:20:00
1772418300000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:25:00
1772418600000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:30:00
1772418900000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:35:00
1772419200000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:40:00
1772419500000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:45:00
1772419800000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:50:00
1772420100000,1.826,1.826,1.826,1.826,0.0,2026-03-02 02:55:00
1772420400000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:00:00
1772420700000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:05:00
1772421000000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:10:00
1772421300000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:15:00
1772421600000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:20:00
1772421900000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:25:00
1772422200000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:30:00
1772422500000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:35:00
1772422800000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:40:00
1772423100000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:45:00
1772423400000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:50:00
1772423700000,1.826,1.826,1.826,1.826,0.0,2026-03-02 03:55:00
1772424000000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:00:00
1772424300000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:05:00
1772424600000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:10:00
1772424900000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:15:00
1772425200000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:20:00
1772425500000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:25:00
1772425800000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:30:00
1772426100000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:35:00
1772426400000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:40:00
1772426700000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:45:00
1772427000000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:50:00
1772427300000,1.826,1.826,1.826,1.826,0.0,2026-03-02 04:55:00
1772427600000,1.826,1.826,1.826,1.826,0.0,2026-03-02 05:00:00
1772427900000,1.826,1.826,1.826,1.826,0.0,2026-03-02 05:05:00
1772428200000,1.826,1.826,1.826,1.826,0.0,2026-03-02 05:10:00
1772428500000,1.832,1.832,1.831,1.831,13.02,2026-03-02 05:15:00
1772428800000,1.831,1.831,1.831,1.831,0.0,2026-03-02 05:20:00
1772429100000,1.831,1.831,1.831,1.831,0.0,2026-03-02 05:25:00
1772429400000,1.831,1.831,1.831,1.831,0.0,2026-03-02 05:30:00
1772429700000,1.831,1.831,1.831,1.831,0.0,2026-03-02 05:35:00
1772430000000,1.831,1.831,1.831,1.831,0.0,2026-03-02 05:40:00
1772430300000,1.831,1.831,1.831,1.831,0.0,2026-03-02 05:45:00
1772430600000,1.831,1.831,1.831,1.831,0.0,2026-03-02 05:50:00
1772430900000,1.831,1.831,1.831,1.831,0.0,2026-03-02 05:55:00
1772431200000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:00:00
1772431500000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:05:00
1772431800000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:10:00
1772432100000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:15:00
1772432400000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:20:00
1772432700000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:25:00
1772433000000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:30:00
1772433300000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:35:00
1772433600000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:40:00
1772433900000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:45:00
1772434200000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:50:00
1772434500000,1.831,1.831,1.831,1.831,0.0,2026-03-02 06:55:00
1772434800000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:00:00
1772435100000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:05:00
1772435400000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:10:00
1772435700000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:15:00
1772436000000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:20:00
1772436300000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:25:00
1772436600000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:30:00
1772436900000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:35:00
1772437200000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:40:00
1772437500000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:45:00
1772437800000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:50:00
1772438100000,1.831,1.831,1.831,1.831,0.0,2026-03-02 07:55:00
1772438400000,1.831,1.831,1.831,1.831,0.0,2026-03-02 08:00:00
1772438700000,1.831,1.831,1.831,1.831,0.0,2026-03-02 08:05:00
1772439000000,1.831,1.831,1.831,1.831,0.0,2026-03-02 08:10:00
1772439300000,1.831,1.831,1.831,1.831,0.0,2026-03-02 08:15:00
1772439600000,1.8,1.8,1.8,1.8,7.59,2026-03-02 08:20:00
1772439900000,1.8,1.8,1.8,1.8,0.0,2026-03-02 08:25:00
1772440200000,1.8,1.8,1.8,1.8,0.0,2026-03-02 08:30:00
1772440500000,1.8,1.8,1.8,1.8,0.0,2026-03-02 08:35:00
1772440800000,1.8,1.8,1.8,1.8,0.0,2026-03-02 08:40:00
1772441100000,1.8,1.8,1.8,1.8,0.0,2026-03-02 08:45:00
1772441400000,1.8,1.8,1.8,1.8,0.0,2026-03-02 08:50:00
1772441700000,1.8,1.8,1.8,1.8,0.0,2026-03-02 08:55:00
1772442000000,1.834,1.834,1.834,1.834,1.63,2026-03-02 09:00:00
1772442300000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:05:00
1772442600000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:10:00
1772442900000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:15:00
1772443200000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:20:00
1772443500000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:25:00
1772443800000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:30:00
1772444100000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:35:00
1772444400000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:40:00
1772444700000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:45:00
1772445000000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:50:00
1772445300000,1.834,1.834,1.834,1.834,0.0,2026-03-02 09:55:00
1772445600000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:00:00
1772445900000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:05:00
1772446200000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:10:00
1772446500000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:15:00
1772446800000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:20:00
1772447100000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:25:00
1772447400000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:30:00
1772447700000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:35:00
1772448000000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:40:00
1772448300000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:45:00
1772448600000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:50:00
1772448900000,1.834,1.834,1.834,1.834,0.0,2026-03-02 10:55:00
1772449200000,1.834,1.834,1.834,1.834,0.0,2026-03-02 11:00:00
1772449500000,1.834,1.834,1.834,1.834,0.0,2026-03-02 11:05:00
1772449800000,1.789,1.789,1.789,1.789,1.82,2026-03-02 11:10:00
1772450100000,1.818,1.818,1.818,1.818,86.72,2026-03-02 11:15:00
1772450400000,1.818,1.818,1.818,1.818,0.0,2026-03-02 11:20:00
1772450700000,1.818,1.818,1.818,1.818,0.0,2026-03-02 11:25:00
1772451000000,1.818,1.818,1.818,1.818,0.0,2026-03-02 11:30:00
1772451300000,1.818,1.818,1.818,1.818,0.0,2026-03-02 11:35:00
1772451600000,1.818,1.818,1.818,1.818,0.0,2026-03-02 11:40:00
1772451900000,1.818,1.818,1.818,1.818,0.0,2026-03-02 11:45:00
1772452200000,1.818,1.818,1.818,1.818,0.0,2026-03-02 11:50:00
1772452500000,1.818,1.818,1.818,1.818,0.0,2026-03-02 11:55:00
1772452800000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:00:00
1772453100000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:05:00
1772453400000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:10:00
1772453700000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:15:00
1772454000000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:20:00
1772454300000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:25:00
1772454600000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:30:00
1772454900000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:35:00
1772455200000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:40:00
1772455500000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:45:00
1772455800000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:50:00
1772456100000,1.818,1.818,1.818,1.818,0.0,2026-03-02 12:55:00
1772456400000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:00:00
1772456700000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:05:00
1772457000000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:10:00
1772457300000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:15:00
1772457600000,1.818,1.818,1.818,1.818,5.51,2026-03-02 13:20:00
1772457900000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:25:00
1772458200000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:30:00
1772458500000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:35:00
1772458800000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:40:00
1772459100000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:45:00
1772459400000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:50:00
1772459700000,1.818,1.818,1.818,1.818,0.0,2026-03-02 13:55:00
1772460000000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:00:00
1772460300000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:05:00
1772460600000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:10:00
1772460900000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:15:00
1772461200000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:20:00
1772461500000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:25:00
1772461800000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:30:00
1772462100000,1.818,1.818,1.818,1.818,125.0,2026-03-02 14:35:00
1772462400000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:40:00
1772462700000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:45:00
1772463000000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:50:00
1772463300000,1.818,1.818,1.818,1.818,0.0,2026-03-02 14:55:00
1772463600000,1.818,1.818,1.818,1.818,0.0,2026-03-02 15:00:00
1772463900000,1.818,1.818,1.818,1.818,0.0,2026-03-02 15:05:00
1772464200000,1.818,1.818,1.818,1.818,0.0,2026-03-02 15:10:00
1772464500000,1.818,1.818,1.818,1.818,0.0,2026-03-02 15:15:00
1772464800000,1.818,1.818,1.818,1.818,0.0,2026-03-02 15:20:00
1772465100000,1.818,1.818,1.818,1.818,0.0,2026-03-02 15:25:00
1772465400000,1.818,1.818,1.818,1.818,0.0,2026-03-02 15:30:00
1772465700000,1.818,1.818,1.818,1.818,0.0,2026-03-02 15:35:00
1772466000000,1.87,1.87,1.87,1.87,86.64,2026-03-02 15:40:00
1772466300000,1.87,1.87,1.87,1.87,0.0,2026-03-02 15:45:00
1772466600000,1.87,1.87,1.87,1.87,0.0,2026-03-02 15:50:00
1772466900000,1.87,1.87,1.87,1.87,0.0,2026-03-02 15:55:00
1772467200000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:00:00
1772467500000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:05:00
1772467800000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:10:00
1772468100000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:15:00
1772468400000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:20:00
1772468700000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:25:00
1772469000000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:30:00
1772469300000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:35:00
1772469600000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:40:00
1772469900000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:45:00
1772470200000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:50:00
1772470500000,1.87,1.87,1.87,1.87,0.0,2026-03-02 16:55:00
1772470800000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:00:00
1772471100000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:05:00
1772471400000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:10:00
1772471700000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:15:00
1772472000000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:20:00
1772472300000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:25:00
1772472600000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:30:00
1772472900000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:35:00
1772473200000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:40:00
1772473500000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:45:00
1772473800000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:50:00
1772474100000,1.87,1.87,1.87,1.87,0.0,2026-03-02 17:55:00
1772474400000,1.87,1.87,1.87,1.87,0.0,2026-03-02 18:00:00
1772474700000,1.87,1.87,1.87,1.87,5.49,2026-03-02 18:05:00
1772475000000,1.87,1.87,1.87,1.87,0.0,2026-03-02 18:10:00
1772475300000,1.87,1.87,1.87,1.87,0.0,2026-03-02 18:15:00
1772475600000,1.87,1.87,1.87,1.87,0.0,2026-03-02 18:20:00
1772475900000,1.843,1.843,1.843,1.843,15.82,2026-03-02 18:25:00
1772476200000,1.843,1.843,1.843,1.843,0.0,2026-03-02 18:30:00
1772476500000,1.843,1.843,1.843,1.843,0.0,2026-03-02 18:35:00
1772476800000,1.843,1.843,1.843,1.843,0.0,2026-03-02 18:40:00
1772477100000,1.843,1.843,1.843,1.843,0.0,2026-03-02 18:45:00
1772477400000,1.843,1.843,1.843,1.843,0.0,2026-03-02 18:50:00
1772477700000,1.843,1.843,1.843,1.843,0.0,2026-03-02 18:55:00
1772478000000,1.843,1.843,1.843,1.843,0.0,2026-03-02 19:00:00
1772478300000,1.843,1.843,1.843,1.843,0.0,2026-03-02 19:05:00
1772478600000,1.843,1.843,1.843,1.843,0.0,2026-03-02 19:10:00
1772478900000,1.843,1.843,1.843,1.843,0.0,2026-03-02 19:15:00
1772479200000,1.823,1.823,1.823,1.823,8.03,2026-03-02 19:20:00
1772479500000,1.823,1.823,1.823,1.823,0.0,2026-03-02 19:25:00
1772479800000,1.823,1.823,1.823,1.823,0.0,2026-03-02 19:30:00
1772480100000,1.823,1.823,1.823,1.823,0.0,2026-03-02 19:35:00
1772480400000,1.831,1.831,1.831,1.831,452.1,2026-03-02 19:40:00
1772480700000,1.831,1.831,1.831,1.831,0.0,2026-03-02 19:45:00
1772481000000,1.831,1.831,1.831,1.831,0.0,2026-03-02 19:50:00
1772481300000,1.831,1.831,1.831,1.831,0.0,2026-03-02 19:55:00
1772481600000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:00:00
1772481900000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:05:00
1772482200000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:10:00
1772482500000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:15:00
1772482800000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:20:00
1772483100000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:25:00
1772483400000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:30:00
1772483700000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:35:00
1772484000000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:40:00
1772484300000,1.831,1.831,1.831,1.831,0.0,2026-03-02 20:45:00
