timestamp,open,high,low,close,volume,date
1772377200000,3.789,3.789,3.789,3.789,5.79,2026-03-01 15:00:00
1772377500000,3.789,3.789,3.789,3.789,0.0,2026-03-01 15:05:00
1772377800000,3.791,3.791,3.791,3.791,18.42,2026-03-01 15:10:00
1772378100000,3.791,3.791,3.791,3.791,0.0,2026-03-01 15:15:00
1772378400000,3.791,3.791,3.791,3.791,0.0,2026-03-01 15:20:00
1772378700000,3.791,3.791,3.791,3.791,0.0,2026-03-01 15:25:00
1772379000000,3.791,3.791,3.791,3.791,0.0,2026-03-01 15:30:00
1772379300000,3.791,3.791,3.791,3.791,0.0,2026-03-01 15:35:00
1772379600000,3.791,3.791,3.791,3.791,0.0,2026-03-01 15:40:00
1772379900000,3.791,3.791,3.791,3.791,0.0,2026-03-01 15:45:00
1772380200000,3.791,3.791,3.791,3.791,0.0,2026-03-01 15:50:00
1772380500000,3.791,3.791,3.791,3.791,0.0,2026-03-01 15:55:00
1772380800000,3.791,3.791,3.791,3.791,0.0,2026-03-01 16:00:00
1772381100000,3.791,3.791,3.791,3.791,0.0,2026-03-01 16:05:00
1772381400000,3.791,3.791,3.791,3.791,0.0,2026-03-01 16:10:00
1772381700000,3.791,3.791,3.791,3.791,0.0,2026-03-01 16:15:00
1772382000000,3.791,3.791,3.791,3.791,0.0,2026-03-01 16:20:00
1772382300000,3.791,3.791,3.791,3.791,0.0,2026-03-01 16:25:00
1772382600000,3.791,3.791,3.791,3.791,0.0,2026-03-01 16:30:00
1772382900000,3.791,3.791,3.791,3.791,0.0,2026-03-01 16:35:00
1772383200000,3.791,3.791,3.791,3.791,0.0,2026-03-01 16:40:00
1772383500000,3.784,3.784,3.784,3.784,11.71,2026-03-01 16:45:00
1772383800000,3.784,3.784,3.784,3.784,0.0,2026-03-01 16:50:00
1772384100000,3.784,3.784,3.784,3.784,0.0,2026-03-01 16:55:00
1772384400000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:00:00
1772384700000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:05:00
1772385000000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:10:00
1772385300000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:15:00
1772385600000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:20:00
1772385900000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:25:00
1772386200000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:30:00
1772386500000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:35:00
1772386800000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:40:00
1772387100000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:45:00
1772387400000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:50:00
1772387700000,3.784,3.784,3.784,3.784,0.0,2026-03-01 17:55:00
1772388000000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:00:00
1772388300000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:05:00
1772388600000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:10:00
1772388900000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:15:00
1772389200000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:20:00
1772389500000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:25:00
1772389800000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:30:00
1772390100000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:35:00
1772390400000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:40:00
1772390700000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:45:00
1772391000000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:50:00
1772391300000,3.784,3.784,3.784,3.784,0.0,2026-03-01 18:55:00
1772391600000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:00:00
1772391900000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:05:00
1772392200000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:10:00
1772392500000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:15:00
1772392800000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:20:00
1772393100000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:25:00
1772393400000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:30:00
1772393700000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:35:00
1772394000000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:40:00
1772394300000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:45:00
1772394600000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:50:00
1772394900000,3.784,3.784,3.784,3.784,0.0,2026-03-01 19:55:00
1772395200000,3.784,3.784,3.784,3.784,0.0,2026-03-01 20:00:00
1772395500000,3.784,3.784,3.784,3.784,0.0,2026-03-01 20:05:00
1772395800000,3.716,3.716,3.542,3.601,13.75,2026-03-01 20:10:00
1772396100000,3.601,3.601,3.601,3.601,0.0,2026-03-01 20:15:00
1772396400000,3.601,3.601,3.601,3.601,0.0,2026-03-01 20:20:00
1772396700000,3.601,3.601,3.601,3.601,0.0,2026-03-01 20:25:00
1772397000000,3.601,3.601,3.601,3.601,0.0,2026-03-01 20:30:00
1772397300000,3.601,3.601,3.601,3.601,0.0,2026-03-01 20:35:00
1772397600000,3.601,3.601,3.601,3.601,0.0,2026-03-01 20:40:00
1772397900000,3.601,3.601,3.601,3.601,0.0,2026-03-01 20:45:00
1772398200000,3.601,3.601,3.601,3.601,0.0,2026-03-01 20:50:00
1772398500000,3.601,3.601,3.601,3.601,0.0,2026-03-01 20:55:00
1772398800000,3.601,3.601,3.601,3.601,0.0,2026-03-01 21:00:00
1772399100000,3.601,3.601,3.601,3.601,0.0,2026-03-01 21:05:00
1772399400000,3.601,3.601,3.601,3.601,0.0,2026-03-01 21:10:00
1772399700000,3.601,3.601,3.601,3.601,0.0,2026-03-01 21:15:00
1772400000000,3.601,3.601,3.601,3.601,0.0,2026-03-01 21:20:00
