timestamp,open,high,low,close,volume,date
1772377200000,9.01,9.01,9.01,9.01,0.0,2026-03-01 15:00:00
1772377500000,8.96,8.96,8.92,8.92,14.13,2026-03-01 15:05:00
1772377800000,8.92,8.92,8.92,8.92,0.0,2026-03-01 15:10:00
1772378100000,8.92,8.92,8.92,8.92,0.0,2026-03-01 15:15:00
1772378400000,8.96,8.96,8.96,8.96,272.18,2026-03-01 15:20:00
1772378700000,8.96,8.96,8.96,8.96,0.0,2026-03-01 15:25:00
1772379000000,8.96,8.96,8.96,8.96,0.0,2026-03-01 15:30:00
1772379300000,8.96,8.96,8.96,8.96,0.0,2026-03-01 15:35:00
1772379600000,8.96,8.96,8.96,8.96,0.0,2026-03-01 15:40:00
1772379900000,8.96,8.96,8.96,8.96,2.44,2026-03-01 15:45:00
1772380200000,8.96,8.96,8.96,8.96,0.0,2026-03-01 15:50:00
1772380500000,8.96,8.96,8.96,8.96,0.0,2026-03-01 15:55:00
1772380800000,8.95,8.95,8.95,8.95,0.84,2026-03-01 16:00:00
1772381100000,8.95,8.95,8.95,8.95,0.0,2026-03-01 16:05:00
1772381400000,8.95,8.95,8.95,8.95,0.0,2026-03-01 16:10:00
1772381700000,8.95,8.95,8.95,8.95,0.0,2026-03-01 16:15:00
1772382000000,8.95,8.95,8.95,8.95,0.0,2026-03-01 16:20:00
1772382300000,8.95,8.95,8.95,8.95,0.0,2026-03-01 16:25:00
1772382600000,8.95,8.95,8.95,8.95,0.0,2026-03-01 16:30:00
1772382900000,8.95,8.95,8.95,8.95,0.0,2026-03-01 16:35:00
1772383200000,8.95,8.95,8.95,8.95,0.0,2026-03-01 16:40:00
1772383500000,8.92,8.92,8.81,8.81,415.8,2026-03-01 16:45:00
1772383800000,8.81,8.81,8.81,8.81,2.3,2026-03-01 16:50:00
1772384100000,8.81,8.81,8.81,8.81,0.0,2026-03-01 16:55:00
1772384400000,8.81,8.81,8.81,8.81,0.0,2026-03-01 17:00:00
1772384700000,8.81,8.81,8.81,8.81,0.0,2026-03-01 17:05:00
1772385000000,8.84,8.84,8.78,8.78,43.84,2026-03-01 17:10:00
